,pron,words
4033,/ˈkyʊrəbəl/,cur·a·ble
4034,/kɚb/,curb
4035,/kɚd/,curd
4036,/ˈkɚdl/,cur·dle
4037,/kyʊr/,cure
4038,/ˈkɚfyu/,cur·few
4039,/ˈkyʊriˌoʊ/,cu·ri·o
4040,/ˌkyʊriˈasəti/,cu·ri·os·i·ty
4041,/ˈkyʊriəs/,cu·ri·ous
4042,/kɚl/,curl
4043,/ˈkɚlɚ/,curl·er
4044,"/ˈkɚənt, ˈkʌr-/",cur·rant
4045,"/ˈkɚənsi, ˈkʌr-/",cur·ren·cy
4046,"/ˈkɚənt, ˈkʌr-/",cur·rent
4047,"/ˈkɚəntli, ˈkʌr-/",cur·rent·ly
4048,/kəˈrɪkyələm/,cur·ric·u·lum
4049,/-kyələ/,curricula
4050,"/ˈkɚi, ˈkʌri/",cur·ry
4051,/kɚs/,curse
4052,/kɚst/,cursed
4053,/ˈkɚsɚ/,cur·sor
4054,/ˈkɚsəri/,cur·so·ry
4055,/kɚt/,curt
4056,/kɚˈteɪl/,cur·tail
4057,/ˈkɚtn/,cur·tain
4058,/ˈkɚtsi/,curtsey
4059,/kɚv/,curve
4060,/ˌkɚvəˈlɪniɚ/,cur·vi·lin·e·ar
4061,/ˈkʊʃən/,cush·ion
4062,/kʌsp/,cusp
4063,/ˈkʌstɚd/,cus·tard
4064,/kəˈstoʊdiən/,cus·to·di·an
4065,/ˈkʌstədi/,cus·to·dy
4066,/kəˈstoʊdiəl/,custodial
4067,/ˈkʌstəm/,cus·tom
4068,/ˈkʌstəˌmɛri/,cus·tom·ar·y
4069,/ˌkʌstəˈmɛrəli/,customarily
4070,/ˈkʌstəmɚ/,cus·tom·er
4071,/ˈkʌstəˌmaɪz/,cus·tom·ize
4072,/kʌt/,cut
4073,/ˈkʌtbæk/,cut·back
4074,/kyut/,cute
4075,/ˈkyutɪkəl/,cu·ti·cle
4076,/ˈkʌtləri/,cut·ler·y
4077,/ˈkʌtlɪt/,cut·let
4078,/ˈkʌtɔf/,cut·off
4079,/ˈkʌtɚ/,cut·ter
4080,/ˈkʌtθroʊt/,cut·throat
4081,/ˈkʌtɪŋ/,cut·ting
4082,/ˈsaɪəˌnaɪd/,cy·a·nide
4083,/ˈsaɪbɚˌspeɪs/,cy·ber·space
4084,/ˈsaɪkəl/,cy·cle
4085,"/ˈsaɪklɪkəl, ˈsɪ-/",cy·cli·cal
4086,"/ˈsaɪklɪk, ˈsɪ-/",cy·clic
4087,/ˈsaɪkəlɪŋ/,cy·cl·ing
4088,/ˈsaɪkloʊn/,cy·clone
4089,/ˈsɪləndɚ/,cyl·in·der
4090,/səˈlɪndrɪkəl/,cy·lin·dri·cal
4091,/ˈsɪmbəl/,cym·bal
4092,/ˈsɪnɪk/,cyn·ic
4093,/ˈsɪnəˌsɪzəm/,cynicism
4094,/ˈsɪnɪkəl/,cyn·i·cal
4095,/ˈsaɪfɚ/,cy·pher
4096,/səˈrɪlɪk/,Cy·ril·lic
4097,/sɪst/,cyst
4098,/ˈsaɪtəˌplæzəm/,cy·to·plasm
4099,/ˌsaɪtoʊˈskɛlətn/,cy·to·skel·e·ton
4100,/zar/,czar
4101,/dæb/,dab
4102,/ˈdæbəl/,dab·ble
4103,"/ˈdakshʊnt, -hʊnd/",dachs·hund
4104,/ˈdæktəl/,dac·tyl
4105,/dæd/,dad
4106,/ˈdædi/,dad·dy
4107,/ˈdæfəˌdɪl/,daf·fo·dil
4108,/ˈdægɚ/,dag·ger
4109,/ˈdeɪli/,dai·ly
4110,/ˈdeɪnti/,dain·ty
4111,"/ˈdaɪkəri, ˈdæk-/",dai·qui·ri
4112,/ˈdɛri/,dair·y
4113,/ˈdeɪzi/,dai·sy
4114,/ˈdæli/,dal·ly
4115,/dælˈmeɪʃən/,dalmatian
4116,/dæm/,dam
4117,/ˈdæmɪdʒ/,dam·age
4118,/deɪm/,dame
4119,/dæmd/,damn
4120,/ˈdæmɪŋ/,damn·ing
4121,/dæmp/,damp
4122,/ˈdæmpən/,damp·en
4123,/ˈdæmpɚ/,damp·er
4124,/ˈdæmzəl/,dam·sel
4125,/dæns/,dance
4126,/ˈdændəˌlaɪən/,dan·de·li·on
4127,/ˈdændrəf/,dan·druff
4128,/ˈdændi/,dan·dy
4129,/ˈdeɪndʒɚ/,dan·ger
4130,/ˈdeɪndʒərəs/,dan·ger·ous
4131,/ˈdæŋgəl/,dan·gle
4132,/ˈdeɪnɪʃ/,da·nish
4133,/dæŋk/,dank
4134,/ˈdæpɚ/,dap·per
4135,/dɛr/,dare
4136,/ˈdɛrˌdɛvəl/,dare·dev·il
4137,/ˈdɛrɪŋ/,dar·ing
4138,/dark/,dark
4139,/ˈdarkən/,dark·en
4140,/ˈdarkli/,dark·ly
4141,/ˈdarknɪs/,dark·ness
4142,/ˈdarkrum/,dark·room
4143,/ˈdarlɪŋ/,dar·ling
4144,/darn/,darn
4145,/darnd/,darned
4146,/dart/,dart
4147,/dæʃ/,dash
4148,/ˈdæʃbɔrd/,dash·board
4149,/dæt/,DAT
4150,"/ˈdeɪtə, ˈdætə/",da·ta
4151,/ˈdeɪtəˌbeɪs/,da·ta·base
4152,/deɪt/,date
4153,/ˈdeɪtɪd/,dat·ed
4154,/ˈdeɪtɪv/,da·tive
4155,/dɔb/,daub
4156,/ˈdɔtɚ/,daugh·ter
4157,/ˈdɔntɪd/,daunt·ed
4158,/ˈdɔntɪŋ/,daunt·ing
4159,/ˈdɔdl/,daw·dle
4160,/dɔn/,dawn
4161,/deɪ/,day
4162,/ˈdeɪbreɪk/,day·break
4163,/ˈdeɪkɛr/,day·care
4164,/ˈdeɪdrim/,day·dream
4165,/ˈdeɪ gloʊ/,Day-Glo
4166,/ˈdeɪlaɪt/,day·light
4167,/ˈdeɪtaɪm/,day·time
4168,/deɪz/,daze
4169,/deɪzd/,dazed
4170,/ˈdæzəl/,daz·zle
4171,/ˈdæzlɪŋ/,daz·zling
4172,/ˈdikən/,dea·con
4173,/ˈdikəˌnɛs/,dea·con·ess
4174,/diˈæktəˌveɪt/,de·ac·ti·vate
4175,/dɛd/,dead
4176,/ˈdɛdbi:t/,dead·beat
4177,/ˈdɛdn/,dead·en
4178,/ˈdɛdlaɪn/,dead·line
4179,/ˈdɛdlak/,dead·lock
4180,/ˈdɛdli/,dead·ly
4181,/ˈdɛdpæn/,dead·pan
4182,/dɛf/,deaf
4183,/ˈdɛfənɪŋ/,deaf·en·ing
4184,/dil/,deal
4185,/dɛlt/,dealt
4186,/ˈdilɚ/,deal·er
4187,/ˈdilɚˌʃɪp/,deal·er·ship
4188,/ˈdilɪŋ/,deal·ing
4189,/dɛlt/,dealt
4190,/din/,dean
4191,/dɪr/,dear
4192,/ˈdɪrli/,dear·ly
4193,/dɚθ/,dearth
4194,/dɛθ/,death
4195,/ˈdɛθbɛd/,death·bed
4196,/ˈdeθ nɛl/,knell
4197,"/deɪˈbakəl, -ˈbæ-/",de·ba·cle
4198,/dɪˈbeɪs/,de·base
4199,/dɪˈbeɪtəbəl/,de·bat·a·ble
4200,/dɪˈbeɪt/,de·bate
4201,"/dɪˈbɔtʃ, -ˈbatʃ/",de·bauch
4202,/dɪˈbɔtʃəri/,de·bauch·e·ry
4203,/dɪˈbɪləˌteɪtɪŋ/,de·bil·i·tat·ing
4204,/dɪˈbɪləti/,debility
4205,/ˈdɛbɪt/,deb·it
4206,/ˌdɛbəˈnɛr/,deb·o·nair
4207,/diˈbrif/,de·brief
4208,/dɪˈbri/,de·bris
4209,/dɛt/,debt
4210,/ˈdɛtɚ/,debt·or
4211,/diˈbʌg/,de·bug
4212,/diˈbʌŋk/,de·bunk
4213,"/deɪˈbyu, ˈdeɪbyu/",de·but
4214,/ˈdɛkeɪd/,dec·ade
4215,/ˈdɛkədənt/,dec·a·dent
4216,/ˈdikæf/,de·caf
4217,/diˈkæfəˌneɪtɪd/,de·caf·fein·at·ed
4218,/ˈdekəˌgan/,dec·a·gon
4219,/ˈdikæl/,de·cal
4220,/dɪˈkæntɚ/,de·cant·er
4221,/dɪˈkæpəˌteɪt/,de·cap·i·tate
4222,/dɪˌkæpəˈteɪʃən/,decapitation
4223,"/dɪˈkæθlan, -lən/",dec·ath·lon
4224,/dɪˈkeɪ/,de·cay
4225,/dɪˈsist/,de·ceased
4226,/dɪˈsit/,de·ceit
4227,/dɪˈsiv/,de·ceive
4228,/dɪˈsɛmbɚ/,De·cem·ber
4229,/ˈdisənsi/,de·cen·cy
4230,/ˈdisənt/,de·cent
4231,/diˈsɛntrəˌlaɪz/,de·cen·tral·ize
4232,"/diˌsɛntrələˈzeɪʃən, ˌdisɛn-/",decentralization
4233,/dɪˈsɛpʃən/,de·cep·tion
4234,/dɪˈsɛptɪv/,de·cep·tive
4235,"/ˈdɛsəˌbɛl, -bəl/",dec·i·bel
4236,/dɪˈsaɪd/,de·cide
4237,/dɪˈsaɪdɪd/,de·cid·ed
4238,/dɪˈsɪdʒuəs/,de·cid·u·ous
4239,/ˈdɛsəməl/,dec·i·mal
4240,/ˈdɛsəˌmeɪt/,dec·i·mate
4241,/dɪˈsaɪfɚ/,de·ci·pher
4242,/dɪˈsɪʒən/,de·ci·sion
4243,/dɪˈsaɪsɪv/,de·ci·sive
4244,/dɛk/,deck
4245,/ˌdɛkləˈreɪʃən/,dec·la·ra·tion
4246,/dɪˈklɛr/,de·clare
4247,/dɪˈklɛnʃən/,de·clen·sion
4248,/dɪˈklaɪn/,de·cline
4249,/diˈkoʊd/,de·code
4250,/ˌdikəmˈpoʊz/,de·com·pose
4251,/ˌdikampəˈzɪʃən/,decomposition
4252,"/ˈdeɪkɔr, deɪˈkɔr/",de·cor
4253,/ˈdɛkəˌreɪt/,dec·o·rate
4254,/ˌdɛkəˈreɪʃən/,dec·o·ra·tion
4255,/ˈdɛkərətɪv/,dec·o·ra·tive
4256,"/ˈdɛkərəs, dɪˈkɔrəs/",dec·o·rous
4257,/dɪˈkɔrəm/,de·cor·um
4258,/ˈdikɔɪ/,de·coy
4259,/diˈkɔɪ/,decoy
4260,"/dɪˈkris, ˈdikris/",de·crease
4261,"/ˈdikris, dɪˈkris/",de·crease
4262,/dɪˈkri/,de·cree
4263,/dɪˈkrɛpɪt/,de·crep·it
4264,/diˈkrɪmənəˌlaɪz/,de·crim·i·nal·ize
4265,/diˌkrɪmɪnələˈzeɪʃən/,decriminalization
4266,/dɪˈkraɪ/,de·cry
4267,/ˈdɛdəˌkeɪt/,ded·i·cate
4268,/ˈdɛdəˌkeɪtɪd/,ded·i·cat·ed
4269,/ˌdɛdəˈkeɪʃən/,ded·i·ca·tion
4270,/dɪˈdus/,de·duce
4271,/dɪˈdʌkt/,de·duct
4272,/dɪˈdʌktəbəl/,de·duct·i·ble
4273,/dɪˈdʌkʃən/,de·duc·tion
4274,/did/,deed
4275,/dim/,deem
4276,/dip/,deep
4277,/ˈdipən/,deep·en
4278,/ˈdipli/,deep·ly
4279,/dɪr/,deer
4280,/dɪˈfeɪs/,de·face
4281,/ˌdɛfəˈmeɪʃən/,def·a·ma·tion
4282,/dɪˈfeɪm/,de·fame
4283,/dɪˈfæməˌtɔri/,defamatory
4284,/dɪˈfɔlt/,de·fault
4285,/dɪˈfit/,de·feat
4286,/ˈdɛfəˌkeɪt/,def·e·cate
4287,/ˌdɛfəˈkeɪʃən/,defecation
4288,"/ˈdifɛkt, dɪˈfɛkt/",de·fect
4289,/dɪˈfɛkt/,de·fect
4290,/dɪˈfɛkʃən/,defection
4291,/dɪˈfɛktɪv/,de·fec·tive
4292,/dɪˈfɛnd/,de·fend
4293,/dɪˈfɛnsəbəl/,defensible
4294,/dɪˈfɛndənt/,de·fend·ant
4295,/dɪˈfɛns/,de·fense
4296,/ˈdifɛns/,de·fense
4297,/dɪˈfɛnslɪs/,de·fense·less
4298,/dɪˈfɛnsɪv/,de·fen·sive
4299,/dɪˈfɚ/,de·fer
4300,/ˈdɛfərəns/,def·er·ence
4301,/ˌdɛfəˈrɛnʃəl/,deferential
4302,/dɪˈfɚmənt/,de·fer·ment
4303,/dɪˈfaɪənt/,de·fi·ant
4304,/dɪˈfɪʃənsi/,de·fi·cien·cy
4305,/dɪˈfɪʃənt/,de·fi·cient
4306,/ˈdɛfəsɪt/,def·i·cit
4307,/dɪˈfaɪl/,de·file
4308,/dɪˈfaɪn/,de·fine
4309,/ˈdɛfənɪt/,def·i·nite
4310,/ˈdɛfənɪtli/,def·i·nite·ly
4311,/ˌdɛfəˈnɪʃən/,def·i·ni·tion
4312,/dɪˈfɪnətɪv/,de·fin·i·tive
4313,"/dɪˈfleɪt, di-/",de·flate
4314,/dɪˈfleɪʃən/,deflation
4315,/dɪˈflɛkt/,de·flect
4316,/dɪˈflɛkʃən/,deflection
4317,/diˌfɔrəˈsteɪʃən/,de·for·es·ta·tion
4318,/dɪˈfɔrmd/,de·formed
4319,/ˌdifɔrˈmeɪʃən/,deformation
4320,/dɪˈfɔrməti/,de·form·i·ty
4321,/dɪˈfrɔd/,de·fraud
4322,/dɪˈfrɔst/,de·frost
4323,/dɛft/,deft
4324,/dɪˈfʌŋkt/,de·funct
4325,/diˈfyuz/,de·fuse
4326,/dɪˈfaɪ/,de·fy
4327,/dɪˈdʒɛnəˌreɪt/,de·gen·er·ate
4328,/dɪˌdʒɛnəˈreɪʃən/,degeneration
4329,/dɪˌdʒɛnərɪt/,de·gen·e·rate
4330,/dɪˈdʒɛnərətɪv/,de·gen·er·a·tive
4331,"/dɪˈgreɪd, di-/",de·grade
4332,/ˌdɛgrəˈdeɪʃən/,degradation
4333,/dɪˈgreɪdɪŋ/,de·grad·ing
4334,/dɪˈgri/,de·gree
4335,/diˈhaɪˌdreɪtɪd/,de·hy·drat·ed
4336,/ˌdihaɪˈdreɪʃən/,dehydration
4337,/deɪn/,deign
4338,"/ˈdiəti, ˈdeɪ-/",de·i·ty
4339,/ˌdeɪʒa ˈvu/,vu
4340,/dɪˈdʒɛktɪd/,de·ject·ed
4341,/dɪˈdʒɛkʃən/,dejection
4342,/di ˈdʒʊreɪ/,jure
4343,/dɪˈleɪ/,de·lay
4344,/dɪˈlɛktəbəl/,de·lec·ta·ble
4345,/ˈdɛləgɪt/,del·e·gate
4346,/ˈdɛləˌgeɪt/,del·e·gate
4347,/ˌdɛləˈgeɪʃən/,del·e·ga·tion
4348,/dɪˈlit/,de·lete
4349,/dɪˈliʃən/,deletion
4350,/ˌdɛləˈtɪriəs/,del·e·te·ri·ous
4351,/ˈdɛli/,del·i
4352,"/dɪˈlɪbrɪt, -bərɪt/",de·lib·er·ate
4353,/dɪˈlɪbəˌreɪt/,de·lib·e·rate
4354,/dɪˈlɪbrɪtli/,de·lib·er·ate·ly
4355,/dɪˌlɪbəˈreɪʃən/,de·lib·er·a·tion
4356,/ˈdɛlɪkəsi/,del·i·ca·cy
4357,/ˈdɛlɪkɪt/,del·i·cate
4358,/ˌdɛlɪkəˈtɛsən/,del·i·ca·tes·sen
4359,/dɪˈlɪʃəs/,de·li·cious
4360,/dɪˈlaɪt/,de·light
4361,/dɪˈlaɪtɪd/,de·light·ed
4362,/dɪˈlaɪtfəl/,de·light·ful
4363,/dɪˈlɪniˌeɪt/,de·lin·e·ate
4364,/dɪˈlɪŋkwənsi/,de·lin·quen·cy
4365,/dɪˈlɪŋkwənt/,de·lin·quent
4366,/dɪˈlɪriəs/,de·lir·i·ous
4367,/dəˈlɪriəm/,delirium
4368,/dɪˈlɪvɚ/,de·liv·er
4369,/dɪˈlɪvəri/,de·liv·er·y
4370,/ˈdɛltə/,del·ta
4371,/dɪˈlud/,de·lude
4372,/ˈdɛlyudʒ/,del·uge
4373,/dɪˈluʒən/,de·lu·sion
4374,/dɪˈlʌks/,de·luxe
4375,/dɛlv/,delve
4376,/ˈdɛməˌgag/,dem·a·gogue
4377,/dɪˈmænd/,de·mand
4378,/dɪˈmændɪŋ/,de·mand·ing
4379,/ˌdimarˈkeɪʃən/,de·mar·ca·tion
4380,/dɪˈmin/,de·mean
4381,/dɪˈminɪŋ/,de·mean·ing
4382,/dɪˈminɚ/,de·mean·or
4383,/dɪˈmɛntɪd/,de·ment·ed
4384,/dɪˈmɛrɪt/,de·mer·it
4385,/dɪˈmaɪz/,de·mise
4386,/ˈdɛmoʊ/,dem·o
4387,/dɪˈmakrəsi/,de·moc·ra·cy
4388,/ˈdɛməˌkræt/,dem·o·crat
4389,/ˌdɛməˈkrætɪk/,dem·o·crat·ic
4390,/ˌdɛməˈgræfɪks/,dem·o·graph·ics
4391,/dɪˈmalɪʃ/,de·mol·ish
4392,/ˌdɛməˈlɪʃən/,demolition
4393,/ˈdimən/,de·mon
4394,/dɪˈmanɪk/,demonic
4395,/ˈdɛmənˌstreɪt/,dem·on·strate
4396,/ˌdɛmənˈstreɪʃən/,dem·on·stra·tion
4397,/dɪˈmanstrətɪv/,de·mon·stra·tive
4398,/ˈdɛmənˌstreɪtɚ/,dem·on·strat·or
4399,"/dɪˈmoʊt, di-/",de·mote
4400,/dɪˈmoʊʃən/,demotion
4401,/dɪˈmatɪk/,de·mot·ic
4402,/dɪˈmyʊr/,de·mure
4403,/dɛn/,den
4404,/ˈdɛndraɪt/,den·drite
4405,/dɪˈnaɪəl/,de·ni·al
4406,/ˈdɛnɪˌgreɪt/,den·i·grate
4407,/ˈdɛnəm/,den·im
4408,/dɪˌnaməˈneɪʃən/,de·nom·i·na·tion
4409,/dɪˈnaməˌneɪtɚ/,de·nom·i·na·tor
4410,/ˌdinoʊˈteɪʃən/,de·no·ta·tion
4411,/dɪˈnoʊtətɪv/,de·not·a·tive
4412,/dɪˈnoʊt/,de·note
4413,/dɪˈnaʊns/,de·nounce
4414,/dɛns/,dense
4415,/ˈdɛnsəti/,den·si·ty
4416,/dɛnt/,dent
4417,/ˈdɛntəl/,den·tal
4418,/ˈdentin/,den·tine
4419,/ˈdɛntɪst/,den·tist
4420,/ˈdɛntʃɚz/,den·tures
4421,/dɪˌnʌnsiˈeɪʃən/,de·nun·ci·a·tion
4422,/dɪˈnaɪ/,de·ny
4423,/diˈoʊdərənt/,de·o·dor·ant
4424,/diˌaksiˌraɪboʊnuˌkliɪk ˈæsɪd/,ac·id
4425,/dɪˈpart/,de·part
4426,/dɪˈpartmənt/,de·part·ment
4427,/dɪˈpartʃɚ/,de·par·ture
4428,/dɪˈpɛnd/,de·pend
4429,/dɪˈpɛndəbəl/,de·pend·a·ble
4430,/dɪˈpɛndənt/,de·pend·ent
4431,/dɪˈpɪkt/,de·pict
4432,/dɪˈplit/,de·plete
4433,/dɪˈplɔrəbəl/,de·plor·a·ble
4434,/dɪˈplɔr/,de·plore
4435,/dɪˈplɔɪ/,de·ploy
4436,/diˌpapyəˈleɪʃən/,de·pop·u·la·tion
4437,/dɪˈpɔrt/,de·port
4438,/ˌdipɔrˈteɪʃən/,deportation
4439,/dɪˈpazɪt/,de·pos·it
4440,/ˈdipoʊ/,de·pot
4441,/dɪˈpreɪvd/,de·praved
4442,/dɪˈprævəti/,de·prav·i·ty
4443,/ˈdɛprəˌkeɪt/,dep·re·cate
4444,/ˌdɛprəˈkeɪʃən/,deprecation
4445,/dɪˈpriʃiˌeɪt/,de·pre·ci·ate
4446,/dɪˌpriʃiˈeɪʃən/,depreciation
4447,/dɪˈprɛs/,de·press
4448,/dɪˈprɛst/,de·pressed
4449,/dɪˈprɛsɪŋ/,de·press·ing
4450,/dɪˈprɛʃən/,de·pres·sion
4451,/dɪˈpraɪv/,de·prive
4452,/dɪˈpraɪvd/,de·prived
4453,/dɛpθ/,depth
4454,/ˈdɛpyəti/,dep·u·ty
4455,"/dɪˈreɪl, di-/",de·rail
4456,/dɪˈreɪndʒd/,de·ranged
4457,/ˈdɚbi/,der·by
4458,/ˈdɛrəˌlɪkt/,der·e·lict
4459,/dɪˈraɪd/,de·ride
4460,/dɪˈrɪʒən/,derision
4461,/dɪˈraɪsəri/,de·ri·so·ry
4462,/ˌdɛrəˈveɪʃən/,der·i·va·tion
4463,/dɪˈrɪvətɪv/,de·riv·a·tive
4464,/dɪˈraɪv/,de·rive
4465,/ˌdɚməˈtalədʒi/,der·ma·tol·o·gy
4466,/ˈdɚmɪs/,der·mis
4467,/dɪˈragəˌtɔri/,de·rog·a·to·ry
4468,/ˈdɛrɪk/,der·rick
4469,/dɪˈsɛnd/,de·scend
4470,/dɪˈsɛndənt/,de·scend·ant
4471,/dɪˈsɛnt/,de·scent
4472,/dɪˈskraɪb/,de·scribe
4473,/dɪˈskrɪpʃən/,de·scrip·tion
4474,/dɪˈskrɪptɪv/,de·scrip·tive
4475,/ˈdɛsəˌkreɪt/,des·e·crate
4476,/ˌdɛsəˈkreɪʃən/,desecration
4477,/diˈsɛgrəˌgeɪt/,de·seg·re·gate
4478,/diˌsɛgrəˈgeɪʃən/,desegregation
4479,/ˈdɛzɚt/,des·ert
4480,/dɪˈzɚt/,de·sert
4481,/dɪˈzɚʃən/,desertion
4482,/dɪˈzɚtɪd/,de·sert·ed
4483,/dɪˈzɚtɚ/,de·sert·er
4484,/dɪˌzɚtəfəˈkeɪʃən/,de·sert·i·fi·ca·tion
4485,/dɪˈzɚv/,de·serve
4486,/ˈdɛsɪˌkeɪtɪd/,des·ic·cat·ed
4487,/dɪˈzaɪn/,de·sign
4488,/ˈdɛzɪgˌneɪt/,des·ig·nate
4489,/ˌdɛzɪgˈneɪʃən/,des·ig·na·tion
4490,/dɪˈzaɪnɚ/,de·sign·er
4491,/dɪˈzaɪrəbəl/,de·sir·a·ble
4492,/dɪˌzaɪrəˈbɪləti/,desirability
4493,/dɪˈzaɪɚ/,de·sire
4494,"/dɪˈzɪst, dɪˈsɪst/",de·sist
4495,/dɛsk/,desk
4496,/ˈdɛsktap/,desk·top
4497,/ˈdɛsəlɪt/,des·o·late
4498,/ˌdɛsəˈleɪʃən/,desolation
4499,/dɪˈspɛr/,de·spair
4500,"/ˈdɛsprɪt, -pərɪt/",des·per·ate
4501,/ˌdɛspəˈreɪʃən/,des·per·a·tion
4502,/dɪˈspɪkəbəl/,de·spic·a·ble
4503,/dɪˈspaɪz/,de·spise
4504,/dɪˈspaɪt/,de·spite
4505,/dɪˈspandənt/,de·spond·ent
4506,"/ˈdɛspət, -pat/",des·pot
4507,/dɛˈspatɪk/,despotic
4508,/ˈdɛspəˌtɪzəm/,des·pot·ism
4509,/dɪˈzɚt/,des·sert
4510,/ˌdɛstəˈneɪʃən/,des·ti·na·tion
4511,/ˈdɛstənd/,des·tined
4512,/ˈdɛstəni/,des·ti·ny
4513,/ˈdɛstəˌtut/,des·ti·tute
4514,/ˌdɛstəˈtuʃən/,destitution
4515,/dɪˈstrɔɪ/,de·stroy
4516,/dɪˈstrɔɪɚ/,de·stroy·er
4517,/dɪˈstrʌkʃən/,de·struc·tion
4518,/dɪˈstrʌktɪv/,destructive
4519,/dɪˈtætʃ/,de·tach
4520,/dɪˈtætʃt/,de·tached
4521,"/ˈditeɪl, dɪˈteɪl/",de·tail
4522,"/dɪˈteɪld, ˈditeɪld/",de·tailed
4523,/dɪˈteɪn/,de·tain
4524,/dɪˈtɛkt/,de·tect
4525,/dɪˈtɛkʃən/,detection
4526,/dɪˈtɛktɪv/,de·tec·tive
4527,/dɪˈtɛktɚ/,de·tect·or
4528,/deɪˈtant/,·tente
4529,/dɪˈtɛnʃən/,de·ten·tion
4530,/dɪˈtɚ/,de·ter
4531,/dɪˈtɚdʒənt/,de·ter·gent
4532,/dɪˈtɪriəˌreɪt/,de·te·ri·o·rate
4533,/dɪˌtɪriəˈreɪʃən/,deterioration
4534,/dɪˌtɚməˈneɪʃən/,de·ter·mi·na·tion
4535,/dɪˈtɚmɪn/,de·ter·mine
4536,/dɪˈtɚmɪnd/,de·ter·mined
4537,/dɪˈtɚəns/,de·ter·rence
4538,/dɪˈtɚənt/,de·ter·rent
4539,/dɪˈtɛst/,de·test
4540,"/ˈdɛtnˌeɪt, -təˌneɪt/",det·o·nate
4541,/ˌdɛtnˈeɪʃən/,detonation
4542,"/ˈdɛtnˌeɪtɚ, -təˌneɪtɚ/",det·o·na·tor
4543,/ˈditʊr/,de·tour
4544,/ˈditaks/,de·tox
4545,/dɪˈtrækt/,de·tract
4546,/ˈdɛtrəmənt/,det·ri·ment
4547,/ˌdɛtrəˈmɛntl/,detrimental
4548,/diˈvælyu/,de·val·ue
4549,/diˌvælyuˈeɪʃən/,devaluation
4550,/ˈdɛvəˌsteɪt/,dev·as·tate
4551,/ˌdɛvəˈsteɪʃən/,devastation
4552,/ˈdɛvəˌsteɪtɪŋ/,dev·as·tat·ing
4553,/dɪˈvɛləp/,de·vel·op
4554,/dɪˈvɛləpt/,de·vel·oped
4555,/dɪˈvɛləpɚ/,de·vel·op·er
4556,/dɪˈvɛləpɪŋ/,de·vel·op·ing
4557,/dɪˈvɛləpmənt/,de·vel·op·ment
4558,/ˈdiviənt/,de·vi·ant
4559,/ˈdivi-ɪt/,de·vi·ate
4560,/ˈdiviˌeɪt/,de·vi·ate
4561,/ˌdiviˈeɪʃən/,de·vi·a·tion
4562,/dɪˈvaɪs/,de·vice
4563,/ˈdɛvəl/,dev·il
4564,/ˈdɛvəlɪʃ/,dev·il·ish
4565,/ˈdiviəs/,de·vi·ous
4566,/dɪˈvaɪz/,de·vise
4567,/dɪˈvɔɪd/,de·void
4568,/dɪˈvoʊt/,de·vote
4569,/dɪˈvoʊtɪd/,de·vot·ed
4570,/dɪˈvoʊʃən/,de·vo·tion
4571,/dɪˈvaʊɚ/,de·vour
4572,/dɪˈvaʊt/,de·vout
4573,/du/,dew
4574,/dɛkˈstɛrəti/,dex·ter·i·ty
4575,/ˈdɛkstrəs/,dextrous
4576,/ˈdɛkstroʊs/,dex·trose
4577,"/ˌdaɪəˈbitiz, -ˈbitɪs/",di·a·be·tes
4578,/ˌdaɪəˈbɛtɪk/,di·a·bet·ic
4579,/ˌdaɪəˈbalɪkəl/,di·a·bol·i·cal
4580,"/ˌdaɪəgˈnoʊs, ˈdaɪəgˌnoʊs/",di·ag·nose
4581,/ˌdaɪəgˈnoʊsɪs/,di·ag·no·sis
4582,/-ˈnoʊsiz/,diagnoses
4583,/ˌdaɪəgˈnastɪk/,diagnostic
4584,/daɪˈægənəl/,di·ag·o·nal
4585,/ˈdaɪəˌgræm/,di·a·gram
4586,/ˈdaɪəl/,di·al
4587,/ˈdaɪəˌlɛkt/,di·a·lect
4588,"/ˈdaɪəˌlɔg, -ˌlag/",dialog
4589,/daɪˈæmətɚ/,di·am·e·ter
4590,/ˌdaɪəˈmɛtrɪkli/,di·a·met·ri·cally
4591,"/ˈdaɪmənd, ˈdaɪə-/",di·a·mond
4592,"/ˈdaɪpɚ, ˈdaɪə-/",di·a·per
4593,/daɪˈæfənəs/,di·aph·a·nous
4594,/ˈdaɪəˌfræm/,di·a·phragm
4595,/ˌdaɪəˈriə/,di·ar·rhe·a
4596,/ˈdaɪəri/,di·a·ry
4597,/daɪs/,dice
4598,/ˈdaɪsi/,dic·ey
4599,/ˌdaɪkatəˈlidn/,di·cot·y·le·don
4600,/ˈdaɪkat/,di·cot
4601,"/ˈdɪkteɪt, dɪkˈteɪt/",dic·tate
4602,/dɪkˈteɪʃən/,dic·ta·tion
4603,/ˈdɪkteɪtɚ/,dic·ta·tor
4604,/ˌdɪktəˈtɔriəl/,dictatorial
4605,"/dɪkˈteɪtɚˌʃɪp, ˈdɪkteɪtɚ-/",dic·ta·tor·ship
4606,/ˈdɪkʃən/,dic·tion
4607,/ˈdɪkʃəˌnɛri/,dic·tion·ar·y
4608,/dɪd/,did
4609,/daɪˈdæktɪk/,di·dac·tic
4610,/daɪ/,die
4611,/daɪs/,dice
4612,/ˈdaɪhard/,die-hard
4613,/daɪˈɛrəsɪs/,di·er·e·sis
